Dates	SPX Index	CCMP Index	NYA Index	SPTSX Index	SX5E Index	UKX Index	DAX Index	CAC Index	IBEX Index	NKY Index	TPX Index	HSI Index	SHSZ300 Index	AS51 Index	MXAP Index	DM1 Index	ES1 Index	NQ1 Index	IS1 Index	SCT1 Index	PT1 Index	BZ1 Index	LB1 Index	VG1 Index	Z 1 Index	GX1 Index	CF1 Index	AJ1 Index	ST1 Index	EO1 Index	QC1 Index	SM1 Index	OMW1 Index	ATT1 Index	PP1 Index	IB1 Index	KRS1 Index	XMC1 Index	VE1 Index	A51 Index	AI1 Index	XP1 Index	IFB1 Index	XU1 Index	HI1 Index	HC1 Index	NZ1 Index	SHY1 Index	NK1 Index	TP1 Index	CTRN Index	SML Index	RTY Index	NBI Index	INDU Index	CBNK Index	BBREIT Index	NYA Index	NDX Index	CFIN Index	CINS Index	TRAN Index	CUTL Index	SPX Index	CCMP Index	UTIL Index	BKX Index	RIY Index	NDF Index	RAY Index	IXK Index	MID Index	CIND Index	BSX Index	BURCAP Index	MERVAL Index	SPBL25PT Index	SPBLPGPT Index	IBX Index	IBOV Index	INMEX Index	MEXBOL Index	SPTSX60 Index	SPTSX Index	IGPA Index	IPSA Index	IBVC Index	CRSMBCT Index	BVPSBVPS Index	JMSMX Index	COLCAP Index	SPEURO Index	BE500 Index	SXXP Index	SX5E Index	SPEU Index	AXX Index	UKX Index	ASX Index	KAX Index	KFX Index	OMXC25 Index	WIG20 Index	WIG Index	WIG30 Index	SBF250 Index	CAC Index	XU100 Index	XU030 Index	BHSEEI Index	BHSEASI Index	HDAX Index	DAX Index	DFMGI Index	ADSMI Index	IMOEX Index	RTSI$ Index	ASE Index	FTASE Index	TOP40 Index	JALSH Index	HEX Index	HEX25 Index	PFTS Index	UX Index	SPI Index	SMI Index	NSEASI Index	KNSMIDX Index	KWSEPM Index	KWSEMM Index	BELEX15 Index	BELEXLIN Index	OSEBX Index	OSEAX Index	BUX Index	CHTX Index	IBEX Index	MADX Index	AEX Index	AMX Index	ITLMS Index	FTSEMIB Index	SASX10 Index	BIRS Index	BEL20 Index	BELPRC Index	LUXXX Index	LUXXR Index	PSI20 Index	BVLX Index	TA-35 Index	TA-125 Index	MBI Index	MBIDM Index	ATX Index	ATXPRIME Index	OMX Index	SBX Index	TUSISE Index	MONEX Index	SASEIDX Index	BGSMDC Index	DSM Index	JOSMGNFF Index	SBITOP Index	PASISI Index	NGXINDX Index	ICEXI Index	FTN098 Index	CYSMMAPA Index	BLOM Index	MSM30 Index	SEMDEX Index	ISEQ Index	SKSM Index	CRO Index	MOSENEW Index	DARSDSEI Index	SOFIX Index	MALTEX Index	RIGSE Index	TALSE Index	BWORLDEU Index	KZKAK Index	BET Index	VILSE Index	GGSECI Index	PX Index	TPX500 Index	TPX100 Index	NKY Index	NKY500 Index	TPX Index	NEY Index	TSEREIT Index	JSDA Index	TPXC30 Index	TSEMOTHR Index	TPXSM Index	TPXM400 Index	NKYJQ Index	TSE2 Index	TPXL70 Index	SHCOMP Index	SHASHR Index	SZASHR Index	SICOM Index	SHBSHR Index	SZBSHR Index	SSE50 Index	SSE180 Index	SHNCOMP Index	SZ399006 Index	SHSZ300 Index	SZCOMP Index	HSML100 Index	H-FIN Index	HKSPGEM Index	SAXCME Index	HSFML25 Index	HKSPLC25 Index	HSI Index	HSCEI Index	HSHK35 Index	HSCCI Index	HSCI Index	KOSDAQ Index	KRX100 Index	KOSPI Index	KOSPI2 Index	KOSPI50 Index	KOSTAR Index	KOSPI100 Index	BSE100 Index	SENSEX Index	NZX20 Index	NIFTY Index	BSE500 Index	BSE200 Index	TWSE Index	TW50 Index	TWOTCI Index	AS51 Index	AS52 Index	AS30 Index	KSE100 Index	KSE30 Index	KSE Index	NZSE Index	NZSE50FG Index	NZSE10 Index	FBMKLCI Index	FBMEMAS Index	JCI Index	LQ45 Index	STI Index	FSTAS Index	SET50 Index	SET Index	VHINDEX Index	VNINDEX Index	DSEX Index	MSETOP Index	LSXC Index	PCOMP Index	CSEALL Index
01/05/2023	4167,87	12212,6	15535,89	20615,1	4359,31	7870,57	15922,38	7491,5	9241	29123,18	2078,06	19894,57	4029,09	7334,561	160,55	34152	4185,75	13306,75	55381	20645	1246,6	105753	17542	4320	7862,5	16022	7464	2616,25	26902	756,53	2265	11421	1838	3165,5	6162	9238	1950	254550	101790	5050,5	73242	7341	4027,8	13227	19800	6700	18111,15	60649,38	29160	2081	5786,39	1147,14	1769,211	4227,1	34051,7	2937,58	279,73	15535,89	13231,47	8435,54	11686,64	14162,9	392,29	4167,87	12212,6	960,77	79,83	2278,512	4293,67	2388,675	9934,7	2490,11	8123,57	2109,91	98469,13	297960	30318,89	21822,57	43994,42	104431,63	3437,5	55121,22	1244,384	20615,1	27479,09	5416,09	30682,11	11892,62	381,94	340412,3	1198,81	1894,15	303,69	466,89	4359,31	1929,5	829,94	7870,57	4283,83	1534,432	2078,246	1834,354	1923,09	62948,5	2364,86	5587,86	7491,5	4617,93	5058,01	1195,87	1904,39	8629,77	15922,38	3538,05	9704,42	2634,94	1033,57	1085,11	2624,08	72582,82	78218,37	10673,29	4749,99	507,03	1552,79	15072,98	11437,14	107,63	1578,88	7879,66	5590,55	904,49	1806,97	1226,44	1392,47	44822,21	4254,64	9241	917,08	758,49	934,14	29248,28	27077,44	1049,35	813,35	3801,81	12751,97	1522,551	2891,59	6212,33	4676,15	1768,72	1761,25	5978,51	2277,3	3258,65	1643,24	2270,584	1676,7	8278,66	14574,64	11285,61	8016,37	10272,32	2449,47	1229,81	654,33	52403,51	2240,03	1570,22	106,74	1879,74	4752,04	1926,35	8432,12	311,69	2230,85	10525,22	1867,18	607,01	3621,45	1155,047	1903,59	211,15	3559,9	12267,59	1020,535	2741,8	1378,05	1614,8	1374,47	29123,18	2737,81	2078,06	436,75	1871,28	164,28	1012,66	741,72	2494,71	2225,74	3650,1	7228,27	2112,17	3323,275	3483,629	2150,908	11338,67	294,366	1173,331	2677,757	8631,32	2807,83	2324,72	4029,09	2056,039	5475,65	14058,64	34,22	4533,48	6734,14	28249,99	19894,57	6702,15	2655,83	4081	3000,87	842,83	5135,25	2501,53	326,46	2252,36	1328,27	2459,23	18324,96	61112,44	12987	18065	24209,37	7709,45	15579,18	11710,83	209,33	7334,561	7287,59	7524,168	41580,85	15376,18	27428,44	1851,697	12002,97	1980,156	1415,95	10396,39	6915,716	961,75	3270,51	773,07	922,72	1529,12	207,48	1049,12	6262,69	37478,55	1035,88	6625,08	8983,21
02/05/2023	4119,58	12080,51	15314,57	20407,55	4294,85	7773,03	15726,94	7383,2	9082	29157,95	2075,53	19933,81	4029,09	7267,402	160,76	33772	4136,75	13184,5	55235	20435	1232,1	103223	17077	4258	7769	15818	7356	2613,5	26425	742,18	2230,5	11403	1817,5	3096	6026	9082,4	1939	250275	100720	5470,25	72542	7270	4027,8	13143	19836	6675	18213,15	60649,38	29130	2076,5	5717,9	1125,75	1732,11	4167,25	33684,53	2782,19	274,99	15314,57	13113,66	8233,56	11485,53	13986,32	385,06	4119,58	12080,51	948,54	76,26	2251,136	4150,88	2358,787	9834,96	2454,56	8077,54	2109,91	98469,13	295631	30287,27	21741,49	42928,25	101926,95	3445,72	55179,43	1231,002	20407,55	27186,49	5369,34	31610,62	11893,49	381,94	334626,3	1157,99	1871,08	300,01	461,08	4294,85	1902,7	828,2	7773,03	4235,67	1523,048	2066,384	1817,841	1919,24	62839,63	2360,04	5508,72	7383,2	4506,24	4967,23	1195,87	1906,88	8523,09	15726,94	3575,56	9669,13	2580,51	1019,67	1087,49	2628,82	71883,89	77532,9	10562,76	4705,52	507,03	1552,79	15049,73	11423,33	106,52	1564,02	7793,27	5571,2	904,49	1806,97	1208,41	1369,46	45490,01	4273,43	9082	901,31	744,31	929,32	28782,16	26630,09	1049,35	813,35	3760,41	12492,35	1501,793	2852,17	6124,7	4621,85	1776,58	1770,84	6062,61	2277,3	3185,77	1610,57	2235,026	1649,62	8294,9	14574,64	11218,61	8008,47	10331,82	2445,83	1229,81	655,16	52299,24	2178,99	1547,81	107,32	1877,67	4725,77	1927,31	8388,42	311,69	2236,63	10431,19	1866,74	609,55	3638,49	1157,427	1901,44	209,1	3602,7	12298,69	1016,657	2730,02	1379,93	1612,89	1373,3	29157,95	2742,88	2075,53	436,09	1864,8	164,28	1013,29	744,15	2490,62	2221,5	3650,1	7228,27	2105,86	3323,275	3483,629	2150,908	11338,67	294,366	1173,331	2677,757	8631,32	2807,83	2324,72	4029,09	2056,039	5459,64	14055,43	33,7	4538,91	6695,19	28384,31	19933,81	6680,21	2666,88	4073,94	3004,64	855,61	5173,64	2524,39	329,09	2272,31	1328,27	2477,82	18421,17	61354,71	12987	18147,65	24344,14	7751,32	15636,48	11722,75	212,39	7267,402	7223,4	7459,779	41927,64	15331,27	27645,78	1856,779	12037,81	1983,52	1426,11	10455	6863,302	955,609	3281,99	776,08	927,01	1528,43	207,48	1049,12	6270,77	38008,7	1036,7	6672,69	8711,46
03/05/2023	4090,75	12025,33	15233,85	20354,68	4310,18	7788,37	15815,06	7403,83	9076,7	29157,95	2075,53	19699,16	4029,09	7197,402	160,55	33492	4107,5	13100,75	55173	20380	1229,6	103164	17039	4277	7785	15924	7378,5	2652	26624	742,19	2235,5	11491	1812	3101	5969	9079,8	1939	245600	99630	5486,5	73246	7200	4027,8	13069	19591	6579	18149,95	60649,38	29130	2076,5	5730,76	1126,02	1739,284	4196,62	33414,24	2753	274,06	15233,85	13030,21	8155,66	11477,07	14008,81	382,81	4090,75	12025,33	945,73	74,82	2236,416	4100,33	2344,748	9768,55	2451,72	8043,04	2136,73	98469,13	288848,2	30139,39	21748,46	42868,01	101797,09	3426,9	54947,01	1228	20354,68	27216,23	5372,58	31873,79	11893,47	384,13	336939,1	1158,68	1878,33	300,98	462,51	4310,18	1909,2	828,28	7788,37	4244,29	1517,27	2059,246	1815,006	1919,24	62839,63	2360,04	5524,23	7403,83	4485,97	4977,25	1195,87	1902,38	8564,16	15815,06	3577,77	9644,95	2532,42	1008,49	1095,96	2656,07	72572,85	78218,6	10601,57	4734,59	507,03	1552,79	15169,84	11506,19	104,3	1546,78	7722,95	5573,8	905,38	1809,53	1203,48	1360,97	46518,24	4351,58	9076,7	900	744,24	924,05	28985,78	26835,31	1053,98	812,06	3770,88	12480,2	1504,493	2857,3	6068,21	4577,45	1793,87	1792,05	6085,63	2277,3	3180,68	1608,11	2238,762	1653,26	8355,22	14620,25	11073,17	8010,14	10485,09	2456,51	1226,96	656,32	52207,77	2213,92	1556,14	107,35	1837,89	4728,33	1928,38	8318,65	311,69	2246,57	10410,67	1836,85	611,81	3650,52	1165,125	1906,17	210,37	3567,1	12247,86	1011,286	2730,02	1382,86	1612,89	1373,3	29157,95	2742,88	2075,53	436,09	1864,8	164,28	1013,29	744,15	2490,62	2221,5	3650,1	7228,27	2105,86	3323,275	3483,629	2150,908	11338,67	294,366	1173,331	2677,757	8631,32	2807,83	2324,72	4029,09	2056,039	5385,8	13909,91	33,45	4492,57	6617,93	28027,09	19699,16	6589,35	2643,08	4017,93	2971,78	843,18	5125,44	2501,4	326,52	2255,57	1328,27	2458,45	18376,25	61193,3	12987	18089,85	24304,65	7734,67	15553,41	11661,01	211,3	7197,402	7155,91	7388,979	42087,93	15368,55	27769,64	1837,523	11907,99	1965,788	1425,99	10448,12	6812,722	947,647	3262,01	771,82	929,5	1533,3	207,48	1049,12	6269,16	38316,86	1018,71	6606,69	8799,91
04/05/2023	4061,22	11966,4	15117,67	20238,19	4287,03	7702,64	15734,24	7340,77	9043,6	29157,95	2075,53	19948,73	4030,25	7193,107	161,78	33196	4075,75	13043,75	55039	20260	1223,2	103580	17058	4259	7707,5	15833	7313,5	2658,5	26463	738,98	2228	11448	1807,75	3073	5991	9060,2	1900	243175	100350	5377,75	72268	7191	4029,2	13252	19922	6738	18294,65	60649,38	29130	2076,5	5653,63	1112,45	1718,811	4191,69	33127,74	2658,9	276,28	15117,67	12982,48	8149,77	11328,08	13828,59	380,39	4061,22	11966,4	955,82	71,96	2219,931	4027,43	2326,891	9720,38	2410,22	8013,3	2109,91	98469,13	281752,5	30101,73	21619,07	43000,65	102174,34	3409,16	54667,21	1222,297	20238,19	27160,73	5376,42	31885,05	11893,47	385,03	333427,1	1158,6	1868,44	299,44	460,34	4287,03	1896,76	824,98	7702,64	4201,23	1500,845	2031,068	1806,624	1884,32	61875,44	2319,32	5475,78	7340,77	4484,35	4952,74	1195,87	1906,49	8522,84	15734,24	3590,62	9673,99	2524,51	1018,72	1098,57	2662,69	71700,66	77271,13	10541,26	4707,08	507,03	1552,79	15105,09	11456,37	104,47	1540,51	7779,25	5560,32	904,89	1809,5	1189,72	1347,84	46322,5	4349,34	9043,6	897,1	741,22	918,55	28805,36	26670,29	1048,65	806,2	3737,39	12468,3	1483,772	2817,95	6090,34	4625,95	1784,38	1785,83	6050,66	2277,3	3157,63	1596,49	2228,174	1648,99	8356,61	14589,75	11118,77	8003,12	10639,9	2456,1	1224,76	658,05	52290,75	2093,58	1515,82	107,74	1850,35	4724,25	1928,43	8287,13	309,88	2244,68	10408,41	1844,46	613,72	3672,46	1165,125	1913,11	209	3580,5	12158,77	1008,249	2730,02	1385,84	1612,89	1373,3	29157,95	2742,88	2075,53	436,09	1864,8	164,28	1013,29	744,15	2490,62	2221,5	3650,1	7228,27	2105,86	3350,459	3512,206	2149,156	11273,87	292,647	1185,307	2692,691	8678,04	2830,85	2297,67	4030,25	2054,399	5479,48	14632,89	33,45	4532,24	6762,14	28335,71	19948,73	6718,8	2662,89	4088,4	3008,08	845,06	5123,48	2500,94	326,17	2252,55	1328,27	2455,08	18531,94	61749,25	12987	18255,8	24506,33	7799,8	15609,03	11697,97	212,42	7193,107	7151,49	7388,224	42093,8	15359,15	27825,39	1847,235	11968,55	1977,377	1425,99	10448,12	6844,027	952,279	3269,18	773,41	929,5	1533,3	208,15	1040,61	6269,16	38021,18	1033,91	6684,35	8830,36
05/05/2023	4136,25	12235,41	15380,87	20542,03	4340,43	7778,38	15961,02	7432,93	9147,3	29157,95	2075,53	20049,31	4016,88	7220,01	161,86	33739	4150,25	13317,75	55271	20560	1241,6	106606	17544	4319	7779	16040	7405	2694,25	27126	748,17	2242,25	11536	1807,75	3139,5	6013	9156,2	1933	243250	100700	5225	73210	7220	4018	13249	19984	6803	18129,7	60649,38	29130	2076,5	5769,51	1138,97	1759,879	4261,48	33674,38	2781,34	280,8	15380,87	13259,13	8325,25	11541,98	14123,13	384,15	4136,25	12235,41	962,27	75,27	2261,253	4163,31	2370,885	9962,4	2461,1	8178,41	2109,91	98469,13	297140,1	30368	22155,37	44254,23	105148,48	3434,67	54937,39	1240,698	20542,03	27733,99	5480,42	32508,21	11893,43	383,57	334870,7	1164,18	1888,21	302,66	465,31	4340,43	1919,84	828,79	7778,38	4242,4	1500,845	2031,068	1806,624	1912,37	62692,96	2354,74	5543,74	7432,93	4400,76	4856,03	1195,87	1906,49	8642,09	15961,02	3583,09	9705,95	2538,24	1033,68	1111,24	2693,34	72510,48	78132,77	10665,33	4765,06	507,03	1552,79	15246,82	11554,24	103,05	1534,47	7779,25	5560,32	905,82	1809,7	1204,54	1371,46	46330,72	4375,1	9147,3	907,74	750,48	936,18	29509,83	27348,57	1047,99	806,2	3799,88	12649,01	1500,771	2850,23	6112,95	4617,37	1784,38	1785,83	6035,04	2277,3	3216,88	1624,29	2240,484	1662,1	8365,66	14667,46	11118,77	8003,12	10639,9	2456,1	1230,99	658,05	52466,52	2095,07	1560,74	107,4	1831,41	4724,25	1932,26	8396,67	309,88	2238,95	10390,66	1826,34	613,91	3710,35	1165,125	1915,14	210,77	3599,59	12185,92	1006,756	2671,41	1390,45	1612,89	1373,3	29157,95	2742,88	2075,53	436,09	1864,8	164,28	1013,29	744,15	2490,62	2221,5	3650,1	7228,27	2105,86	3334,503	3495,464	2131,844	11180,87	290,845	1180,125	2685,173	8659,11	2817,38	2267,63	4016,88	2037,862	5542,11	14827,03	33,08	4560,91	6856,01	28526,83	20049,31	6797,75	2659,04	4140,67	3024,13	845,06	5123,48	2500,94	326,17	2252,55	1328,27	2455,08	18359,89	61054,29	12987	18069	24306,42	7732,94	15626,07	11728,55	213,05	7220,01	7178,5	7413,082	42241,98	15407,93	27876,27	1835,607	11889,01	1962,761	1431,04	10458,25	6787,631	945,048	3266,63	772,61	929,5	1533,3	207,8	1040,31	6269,16	37923,51	1033,89	6685,66	8830,36
08/05/2023	4138,12	12256,92	15391,27	20585,15	4348,65	7778,38	15952,83	7440,91	9211,3	28949,88	2071,21	20297,03	4062,66	7276,493	162,64	33685	4152,75	13352,25	55405	20595	1243,9	107384	17689	4332	7779	16029	7424	2729,5	27219	750,26	2240	11589	1841	3191,5	6050	9209,7	1940	242250	99450	5481	73519	7271	4060	13420	20260	6911	18310,4	60649,38	28950	2071	5761,06	1133,24	1754,47	4228,13	33618,69	2739,74	279,22	15391,27	13291,64	8307,99	11626,43	14015,94	384,96	4138,12	12256,92	959,32	75,08	2263,132	4153,47	2372,34	9994,62	2453,87	8202,12	2109,91	98469,13	304395,9	30353,63	22328,83	44621,64	106042,15	3440,53	55033,12	1243,039	20585,15	28360,91	5608,49	34069,34	11893,41	387,46	337145	1157,44	1894,76	303,82	466,94	4348,65	1923,71	828,79	7778,38	4242,4	1540,597	2093,532	1840,052	1922,08	63135,67	2372	5550,71	7440,91	4561,94	5050,53	1195,87	1913,74	8635,44	15952,83	3582,84	9691,35	2527,59	1019,29	1121,9	2728,69	72963,3	78572,33	10691,62	4782,35	507,03	1552,79	15291,99	11595,25	103,6	1534,01	7725,36	5589,61	911,54	1815,54	1213,09	1382,46	46638,6	4390,7	9211,3	913,45	752,68	936,39	29593,05	27426,23	1047,99	806,69	3805,96	12676,4	1519,126	2885,09	6155,51	4623,18	1786,81	1786,46	5999,84	2277,3	3259,84	1644,77	2239,096	1659,48	8373,6	14903,07	11256,39	8010,35	10715,6	2443,83	1221,77	654,81	52579,52	2083,32	1571,91	107,24	1789,36	4680,61	1936,15	8511,97	309,88	2248,09	10420,74	1827,46	613,91	3682,97	1155,684	1921,79	211,99	3599,59	12228,71	1006,116	2710,38	1390,45	1608,47	1368,31	28949,88	2736,25	2071,21	434,71	1882,24	164,28	1008,7	755,11	2502,16	2219,83	3650,1	7228,27	2100,96	3395,004	3558,978	2141,3	11225,77	292,9	1191,738	2720,323	8807,18	2868,55	2273,4	4062,66	2046,919	5614,16	15297,07	33,23	4595,11	6983,84	28862,94	20297,03	6897,68	2674,26	4203,47	3055,36	842,28	5162,22	2513,21	328,9	2270,63	1328,27	2475,94	18564,84	61764,25	12987	18264,4	24543,58	7812,33	15699,57	11796,35	213,06	7276,493	7234,88	7472,077	41829,49	15114,81	27606,12	1843,301	11942,49	1971,791	1433,74	10466,52	6769,631	938,047	3257,66	770,45	949,68	1562,25	210,92	1053,44	6261,63	37670,96	1023,45	6600,74	8926,58
09/05/2023	4119,17	12179,55	15352,81	20585,73	4323,09	7764,09	15955,48	7397,17	9183,2	29242,82	2097,55	19867,58	4027,88	7264,084	162,36	33637	4134	13264,75	55742	20595	1242,3	108500	17864	4307	7748,5	16014	7394	2740,75	27156	745,91	2220,75	11556	1823,25	3167	6034	9177,4	1940	242350	99290	5423,75	72903	7256	4038,4	13321	19785	6739	18306,4	60649,38	29240	2098,5	5770,37	1126,23	1749,677	4234,32	33561,81	2724,54	277,96	15352,81	13201,11	8268,57	11572,46	13958,3	380,02	4119,17	12179,55	959,18	75,1	2253,41	4137,73	2362,354	9911,19	2444,86	8168,95	2109,91	98469,13	307773,3	30516,07	22289,63	45069,03	107113,66	3468,49	55452,73	1241,645	20585,73	28143,08	5550,89	33835,47	11893,36	388,15	334130,5	1159,53	1889,17	302,63	465,41	4323,09	1913,07	829,35	7764,09	4231,12	1530,895	2080,179	1824,444	1919,92	63189,09	2367,96	5517,72	7397,17	4536,2	5022,3	1195,87	1923,18	8628,33	15955,48	3571,09	9689,36	2527,59	1019,29	1123,2	2735,63	72233,4	77776,87	10542,32	4719,53	507,03	1552,79	15239,52	11546,04	102,09	1524,46	7664,39	5552,19	914,49	1813,02	1202,34	1369,05	46741,15	4361,53	9183,2	911,04	748,38	928,05	29532,8	27383,53	1054,6	806,69	3767,41	12572,07	1523,534	2893,46	6133,24	4608,2	1770,73	1772,05	5973,13	2277,3	3232,57	1633,2	2223,578	1644,04	8390,05	14815,64	11305,28	8006,31	10747	2434,57	1213,04	653,28	52605,78	2048,23	1563,01	107,42	1810,29	4672,59	1947,1	8557,26	309,88	2242,45	10409,17	1815,43	617,95	3669,66	1161,505	1920,91	210,97	3599,59	12181,07	1008,388	2710,4	1384,15	1629,43	1386,72	29242,82	2762,79	2097,55	440,37	1878,14	164,28	1023,76	760,64	2526	2246,68	3650,1	7228,27	2124,74	3357,671	3519,773	2116,31	11125,02	291,918	1188,242	2703,937	8719,31	2836,97	2245,82	4027,88	2023,058	5486,92	15069,7	33,13	4528,93	6828,19	28150,59	19867,58	6735,13	2632,15	4170,66	2991,5	835,85	5155,46	2510,06	328,22	2268,56	1328,27	2471,74	18570,35	61761,33	12987	18265,95	24528,82	7810,4	15727,7	11870,87	210,08	7264,084	7221,24	7456,739	41373,81	14939	27353,87	1835,305	11889,61	1963,586	1432,63	10479,23	6779,98	940,48	3242,95	767,25	949,21	1564,66	211,95	1053,77	6273,6	37457,4	1033,68	6622,61	8914,74
10/05/2023	4137,64	12306,44	15349,17	20499,31	4306,76	7741,33	15896,23	7361,2	9167,7	29122,18	2085,91	19762,2	3996,87	7255,738	162	33602	4152	13409,5	55815	20510	1237,9	108704	17883	4289	7736	15955	7358	2763,5	27055	745,71	2205,25	11443	1838	3122,5	6017	9174,7	1945	249500	104110	5414,5	72999	7262	3997,2	13159	19699	6687	18345,5	60649,38	29140	2087,5	5737,42	1130,57	1759,512	4251,31	33531,33	2718,57	280,46	15349,17	13347,83	8337,04	11571,18	13916,08	381,18	4137,64	12306,44	966,64	74,16	2263,517	4142,37	2373,098	10063,46	2449,02	8213,79	2109,91	98469,13	310497,2	30175,22	21903,67	45199,96	107448,21	3462,53	55534,68	1237,039	20499,31	28270,25	5569,61	33866,58	11893,39	386,21	334568	1160,15	1881,24	301,37	463,64	4306,76	1907,96	825,19	7741,33	4220,42	1534,484	2087,707	1835,912	1931,94	63573,42	2383,81	5493,22	7361,2	4494,48	4981,96	1195,87	1934,63	8602,45	15896,23	3572,99	9723,99	2548,63	1052,44	1131,21	2762,35	72352,66	77775,02	10541,59	4720,51	507,03	1552,79	15115,29	11447,23	100,51	1507,78	7687,1	5551,8	913,91	1811,81	1204,02	1370,79	46252,72	4358,64	9167,7	909,85	748,29	924,51	29391,97	27264,77	1053,93	804,47	3737,51	12473,56	1504,305	2856,94	6116,49	4601,99	1789,77	1794,58	5920,88	2277,3	3195,54	1616,06	2208,658	1635,09	8387,87	14634,05	11293,18	8006,31	10728,97	2474,2	1211,04	653,17	52209,06	2054,46	1567,61	107,53	1759,6	4653,8	1947,72	8536,86	309,31	2248,3	10482,49	1795,94	621,67	3665,04	1159,76	1918,21	210,46	3607,78	12176,46	1008,073	2710,4	1389,99	1620,43	1378,48	29122,18	2746,59	2085,91	438,05	1864,59	164,28	1019,5	752,42	2511,45	2236,35	3650,1	7228,27	2106,64	3319,151	3479,26	2122,804	11140,19	292,517	1194,641	2673,906	8611,68	2804,36	2262,22	3996,87	2029,274	5454,74	14696,43	33,18	4505,48	6763,32	28047,55	19762,2	6683,23	2623,12	4138,19	2980,6	829,74	5120,17	2496,51	326,04	2252,71	1328,27	2454,2	18627,84	61940,2	12987	18315,1	24603,76	7834,31	15641,76	11777,53	210,13	7255,738	7214,47	7452,331	41074,95	14732,57	27185,62	1850,129	11987,3	1979,365	1425,68	10444,99	6811,905	947,492	3242,29	766,94	951,69	1569,56	213,89	1058,26	6279,11	37375,31	1023,61	6658,59	8892,37
11/05/2023	4130,62	12328,51	15263,07	20417,61	4309,75	7730,58	15834,91	7381,78	9182,8	29126,72	2083,09	19743,79	3990,66	7251,919	161,62	33371	4143,75	13446,5	55216	20425	1234,3	109485	17998	4296	7731	15899	7376,5	2737	26884	749,01	2229,5	11514	1848,75	3107,5	5975	9192,1	1933	253175	104140	5955	72151	7255	3993,6	13192	19707	6706	18353,4	60649,38	29120	2082	5704,7	1122,72	1744,707	4219,14	33309,51	2673,77	277,43	15263,07	13389,78	8269,67	11528,54	13834,83	381,47	4130,62	12328,51	956,3	73,23	2259,031	4105,48	2367,547	10090,32	2433,19	8257,67	2109,91	98469,13	313281,4	30087,69	21715,12	45542	108256,4	3429,73	55014,16	1233,584	20417,61	28534,24	5600	34108,56	11893,49	383,25	334483,9	1143,42	1880,31	301,27	463,62	4309,75	1907,77	815,23	7730,58	4215,22	1546,529	2105,598	1847,397	1918,71	63144,1	2366,83	5507,64	7381,78	4848,01	5399,23	1195,87	1936,53	8568,05	15834,91	3568,83	9669,82	2595,12	1064,56	1122,41	2737,69	71633,93	76997,16	10525,03	4712,62	507,03	1552,79	15202	11522,97	98,34	1497,91	7670,96	5531,05	915,58	1812,71	1201,49	1367,66	46073,98	4287,18	9182,8	911,52	751,12	928,37	29233,1	27098,89	1041,96	799,02	3739,83	12488,3	1487,056	2824,18	6071,22	4589,62	1802,68	1811,23	5909,09	2277,3	3181,01	1606,79	2229,911	1650,7	8402,09	14636,9	11392,78	8006,3	10741,82	2477,38	1219,8	653,4	52161,24	2063	1516,79	108,13	1754,15	4666,72	1953,85	8544,01	309,31	2257,74	10578,97	1796,97	631,43	3674,84	1142,016	1910,36	209,75	3586,03	12136,91	1007,238	2709,74	1387,67	1618,34	1377,63	29126,72	2747,67	2083,09	437,47	1859,19	164,28	1019	756,49	2506,51	2230,09	3650,1	7228,27	2104,96	3309,551	3469,191	2126,48	11142,53	292,013	1189,561	2666,062	8579,09	2796,25	2276,57	3990,66	2032,769	5463,6	14665,66	33,17	4495,43	6770,6	28058,43	19743,79	6695,11	2622,32	4116,92	2978,63	824,54	5100,43	2491	325,28	2244,28	1328,27	2446,18	18629,37	61904,52	12987	18297	24631,35	7838,55	15514,64	11708,92	205,69	7251,919	7210,8	7449,717	41325,63	14838,34	27303,45	1834,725	11887,76	1960,299	1425,18	10430,93	6755,938	940,146	3229,55	763,51	950,57	1567,4	214,41	1057,12	6272,43	37344,3	1022,29	6675,46	8949,82
